t,y
0.031708465,1395
0.031729299,1268
0.031750132,1131
0.031770966,1096
0.031791799,1097
0.031812633,1070
0.031833466,1091
0.031854299,1173
0.031875133,1166
0.031895966,1039
0.0319168,961
0.031937633,1000
0.031958466,1022
0.0319793,947
0.032000133,843
0.032020967,775
0.0320418,706
0.032062634,595
0.032083467,469
0.0321043,365
0.032125134,304
0.032145967,292
0.032166801,250
0.032187634,87
0.032208468,-111
0.032229301,-193
0.032250134,-170
0.032270968,-86
0.032291801,86
0.032312635,305
0.032333468,474
0.032354301,563
0.032375135,548
0.032395968,446
0.032416802,422
0.032437635,581
0.032458469,774
0.032479302,859
0.032500135,896
0.032520969,946
0.032541802,935
0.032562636,801
0.032583469,637
0.032604303,585
0.032625136,674
0.032645969,849
0.032666803,1092
0.032687636,1383
0.03270847,1622
0.032729303,1735
0.032750136,1758
0.03277097,1738
0.032791803,1689
0.032812637,1668
0.03283347,1717
0.032854304,1813
0.032875137,1915
0.03289597,1980
0.032916804,1946
0.032937637,1840
0.032958471,1744
0.032979304,1649
0.033000138,1545
0.033020971,1511
0.033041804,1508
0.033062638,1404
0.033083471,1242
0.033104305,1132
0.033125138,1052
0.033145971,1020
0.033166805,1116
0.033187638,1263
0.033208472,1356
0.033229305,1427
0.033250139,1447
0.033270972,1292
0.033291805,1019
0.033312639,834
0.033333472,789
0.033354306,742
0.033375139,601
0.033395972,456
0.033416806,416
0.033437639,439
0.033458473,437
0.033479306,404
0.03350014,359
0.033520973,320
0.033541806,296
0.03356264,250
0.033583473,162
0.033604307,93
0.03362514,58
0.033645974,-6
0.033666807,-83
0.03368764,-75
0.033708474,26
0.033729307,133
0.033750141,197
0.033770974,234
0.033791807,238
0.033812641,222
0.033833474,260
0.033854308,342
0.033875141,412
0.033895975,565
0.033916808,857
0.033937641,1139
0.033958475,1355
0.033979308,1544
0.034000142,1567
0.034020975,1392
0.034041809,1254
0.034062642,1207
0.034083475,1158
0.034104309,1185
0.034125142,1275
0.034145976,1320
0.034166809,1440
0.034187642,1638
0.034208476,1664
0.034229309,1554
0.034250143,1501
0.034270976,1446
0.03429181,1415
0.034312643,1532
0.034333476,1631
0.03435431,1596
0.034375143,1586
0.034395977,1582
0.03441681,1473
0.034437643,1393
0.034458477,1426
0.03447931,1464
0.034500144,1471
0.034520977,1474
0.034541811,1490
0.034562644,1576
0.034583477,1703
0.034604311,1757
0.034625144,1715
0.034645978,1633
0.034666811,1568
0.034687645,1554
0.034708478,1513
0.034729311,1388
0.034750145,1288
0.034770978,1292
0.034791812,1345
0.034812645,1391
0.034833478,1404
0.034854312,1379
0.034875145,1343
0.034895979,1305
0.034916812,1322
0.034937646,1455
0.034958479,1582
0.034979312,1591
0.035000146,1590
0.035020979,1603
0.035041813,1531
0.035062646,1457
0.03508348,1441
0.035104313,1374
0.035125146,1314
0.03514598,1417
0.035166813,1584
0.035187647,1677
0.03520848,1722
0.035229313,1752
0.035250147,1794
0.03527098,1888
0.035291814,1938
0.035312647,1827
0.035333481,1604
0.035354314,1381
0.035375147,1243
0.035395981,1217
0.035416814,1208
0.035437648,1130
0.035458481,1044
0.035479314,1004
0.035500148,941
0.035520981,818
0.035541815,712
0.035562648,662
0.035583482,589
0.035604315,444
0.035625148,307
0.035645982,244
0.035666815,241
0.035687649,277
0.035708482,320
0.035729316,334
0.035750149,325
0.035770982,250
0.035791816,46
0.035812649,-207
0.035833483,-434
0.035854316,-700
0.035875149,-961
0.035895983,-1090
0.035916816,-1135
0.03593765,-1174
0.035958483,-1159
0.035979317,-1123
0.03600015,-1144
0.036020983,-1212
0.036041817,-1330
0.03606265,-1472
0.036083484,-1526
0.036104317,-1511
0.036125151,-1518
0.036145984,-1488
0.036166817,-1431
0.036187651,-1502
0.036208484,-1680
0.036229318,-1804
0.036250151,-1837
0.036270984,-1764
0.036291818,-1589
0.036312651,-1478
0.036333485,-1522
0.036354318,-1585
0.036375152,-1618
0.036395985,-1725
0.036416818,-1854
0.036437652,-1889
0.036458485,-1904
0.036479319,-1981
0.036500152,-2041
0.036520986,-2053
0.036541819,-2097
0.036562652,-2195
0.036583486,-2320
0.036604319,-2471
0.036625153,-2569
0.036645986,-2506
0.036666819,-2332
0.036687653,-2216
0.036708486,-2261
0.03672932,-2402
0.036750153,-2495
0.036770987,-2531
0.03679182,-2619
0.036812653,-2715
0.036833487,-2713
0.03685432,-2708
0.036875154,-2781
0.036895987,-2850
0.03691682,-2916
0.036937654,-3044
0.036958487,-3144
0.036979321,-3166
0.037000154,-3206
0.037020988,-3303
0.037041821,-3431
0.037062654,-3579
0.037083488,-3706
0.037104321,-3808
0.037125155,-3926
0.037145988,-4024
0.037166822,-4083
0.037187655,-4121
0.037208488,-4039
0.037229322,-3808
0.037250155,-3629
0.037270989,-3563
0.037291822,-3469
0.037312655,-3353
0.037333489,-3268
0.037354322,-3113
0.037375156,-2917
0.037395989,-2881
0.037416823,-3002
0.037437656,-3084
0.037458489,-3073
0.037479323,-3059
0.037500156,-3070
0.03752099,-3063
0.037541823,-3054
0.037562657,-3105
0.03758349,-3165
0.037604323,-3117
0.037625157,-3001
0.03764599,-2929
0.037666824,-2825
0.037687657,-2609
0.03770849,-2427
0.037729324,-2386
0.037750157,-2370
0.037770991,-2334
0.037791824,-2336
0.037812658,-2285
0.037833491,-2119
0.037854324,-2013
0.037875158,-2027
0.037895991,-1985
0.037916825,-1891
0.037937658,-1906
0.037958491,-1966
0.037979325,-1935
0.038000158,-1856
0.038020992,-1754
0.038041825,-1609
0.038062659,-1507
0.038083492,-1489
0.038104325,-1493
0.038125159,-1531
0.038145992,-1603
0.038166826,-1617
0.038187659,-1597
0.038208493,-1636
0.038229326,-1652
0.038250159,-1530
0.038270993,-1342
0.038291826,-1215
0.03831266,-1182
0.038333493,-1207
0.038354326,-1247
0.03837516,-1272
0.038395993,-1283
0.038416827,-1265
0.03843766,-1191
0.038458494,-1074
0.038479327,-986
0.03850016,-969
0.038520994,-982
0.038541827,-998
0.038562661,-1046
0.038583494,-1125
0.038604328,-1183
0.038625161,-1150
0.038645994,-979
0.038666828,-768
0.038687661,-695
0.038708495,-736
0.038729328,-736
0.038750161,-680
0.038770995,-579
0.038791828,-374
0.038812662,-138
0.038833495,44
0.038854329,225
0.038875162,326
0.038895995,210
0.038916829,66
0.038937662,136
0.038958496,316
0.038979329,420
0.039000163,459
0.039020996,500
0.039041829,593
0.039062663,740
0.039083496,849
0.03910433,879
0.039125163,902
0.039145996,987
0.03916683,1153
0.039187663,1329
0.039208497,1391
0.03922933,1340
0.039250164,1297
0.039270997,1316
0.03929183,1393
0.039312664,1522
0.039333497,1637
0.039354331,1652
0.039375164,1551
0.039395997,1430
0.039416831,1440
0.039437664,1568
0.039458498,1642
0.039479331,1659
0.039500165,1752
0.039520998,1861
0.039541831,1881
0.039562665,1895
0.039583498,1924
0.039604332,1870
0.039625165,1779
0.039645999,1809
0.039666832,2034
0.039687665,2387
0.039708499,2648
0.039729332,2609
0.039750166,2364
0.039770999,2200
0.039791832,2222
0.039812666,2311
0.039833499,2364
0.039854333,2412
0.039875166,2475
0.039896,2501
0.039916833,2539
0.039937666,2681
0.0399585,2822
0.039979333,2834
0.040000167,2833
0.040021,2920
0.040041834,2998
0.040062667,3030
0.0400835,3077
0.040104334,3099
0.040125167,3041
0.040146001,2962
0.040166834,2979
0.040187667,3129
0.040208501,3288
0.040229334,3342
0.040250168,3385
0.040271001,3446
0.040291835,3333
0.040312668,3063
0.040333501,2900
0.040354335,2853
0.040375168,2767
0.040396002,2704
0.040416835,2740
0.040437668,2784
0.040458502,2807
0.040479335,2851
0.040500169,2857
0.040521002,2792
0.040541836,2761
0.040562669,2850
0.040583502,2983
0.040604336,3034
0.040625169,3010
0.040646003,3004
0.040666836,3007
0.04068767,2971
0.040708503,2957
0.040729336,2999
0.04075017,3024
0.040771003,3053
0.040791837,3169
0.04081267,3299
0.040833503,3324
0.040854337,3287
0.04087517,3247
0.040896004,3165
0.040916837,3092
0.040937671,3164
0.040958504,3308
0.040979337,3307
0.041000171,3165
0.041021004,3059
0.041041838,2991
0.041062671,2855
0.041083505,2719
0.041104338,2717
0.041125171,2781
0.041146005,2756
0.041166838,2622
0.041187672,2459
0.041208505,2346
0.041229338,2320
0.041250172,2326
0.041271005,2280
0.041291839,2217
0.041312672,2234
0.041333506,2277
0.041354339,2190
0.041375172,1957
0.041396006,1721
0.041416839,1546
0.041437673,1376
0.041458506,1232
0.041479339,1185
0.041500173,1146
0.041521006,1011
0.04154184,934
0.041562673,1033
0.041583507,1097
0.04160434,998
0.041625173,953
0.041646007,1111
0.04166684,1326
0.041687674,1422
0.041708507,1338
0.041729341,1185
0.041750174,1195
0.041771007,1389
0.041791841,1559
0.041812674,1659
0.041833508,1756
0.041854341,1798
0.041875174,1790
0.041896008,1802
0.041916841,1769
0.041937675,1681
0.041958508,1675
0.041979342,1715
0.042000175,1678
0.042021008,1637
0.042041842,1668
0.042062675,1731
0.042083509,1842
0.042104342,2008
0.042125176,2170
0.042146009,2339
0.042166842,2512
0.042187676,2612
0.042208509,2628
0.042229343,2558
0.042250176,2377
0.042271009,2205
0.042291843,2166
0.042312676,2153
0.04233351,2085
0.042354343,2065
0.042375177,2084
0.04239601,2003
0.042416843,1826
0.042437677,1681
0.04245851,1649
0.042479344,1700
0.042500177,1708
0.042521011,1620
0.042541844,1558
0.042562677,1590
0.042583511,1594
0.042604344,1502
0.042625178,1405
0.042646011,1348
0.042666844,1312
0.042687678,1327
0.042708511,1400
0.042729345,1483
0.042750178,1582
0.042771012,1685
0.042791845,1671
0.042812678,1537
0.042833512,1458
0.042854345,1475
0.042875179,1443
0.042896012,1320
0.042916845,1188
0.042937679,1068
0.042958512,928
0.042979346,753
0.043000179,559
0.043021013,407
0.043041846,314
0.043062679,202
0.043083513,53
0.043104346,-64
0.04312518,-161
0.043146013,-268
0.043166847,-315
0.04318768,-272
0.043208513,-228
0.043229347,-237
0.04325018,-271
0.043271014,-328
0.043291847,-407
0.04331268,-469
0.043333514,-504
0.043354347,-551
0.043375181,-570
0.043396014,-503
0.043416848,-457
0.043437681,-548
0.043458514,-667
0.043479348,-689
0.043500181,-679
0.043521015,-674
0.043541848,-633
0.043562682,-640
0.043583515,-765
0.043604348,-875
0.043625182,-892
0.043646015,-904
0.043666849,-972
0.043687682,-1077
0.043708515,-1172
0.043729349,-1160
0.043750182,-1013
0.043771016,-868
0.043791849,-839
0.043812683,-911
0.043833516,-1033
0.043854349,-1135
0.043875183,-1146
0.043896016,-1110
0.04391685,-1160
0.043937683,-1318
0.043958516,-1464
0.04397935,-1554
0.044000183,-1686
0.044021017,-1917
0.04404185,-2162
0.044062684,-2320
0.044083517,-2370
0.04410435,-2381
0.044125184,-2481
0.044146017,-2674
0.044166851,-2793
0.044187684,-2770
0.044208518,-2723
0.044229351,-2721
0.044250184,-2747
0.044271018,-2816
0.044291851,-2926
0.044312685,-3020
0.044333518,-3046
0.044354351,-2962
0.044375185,-2828
0.044396018,-2791
0.044416852,-2822
0.044437685,-2755
0.044458519,-2620
0.044479352,-2541
0.044500185,-2489
0.044521019,-2439
0.044541852,-2442
0.044562686,-2443
0.044583519,-2392
0.044604353,-2392
0.044625186,-2482
0.044646019,-2552
0.044666853,-2571
0.044687686,-2630
0.04470852,-2733
0.044729353,-2777
0.044750186,-2760
0.04477102,-2786
0.044791853,-2844
0.044812687,-2794
0.04483352,-2609
0.044854354,-2403
0.044875187,-2254
0.04489602,-2178
0.044916854,-2147
0.044937687,-2079
0.044958521,-1961
0.044979354,-1926
0.045000188,-2066
0.045021021,-2286
0.045041854,-2435
0.045062688,-2502
0.045083521,-2617
0.045104355,-2793
0.045125188,-2840
0.045146021,-2702
0.045166855,-2537
0.045187688,-2400
0.045208522,-2255
0.045229355,-2179
0.045250189,-2175
0.045271022,-2123
0.045291855,-2062
0.045312689,-2098
0.045333522,-2138
0.045354356,-2076
0.045375189,-1942
0.045396022,-1796
0.045416856,-1724
0.045437689,-1779
0.045458523,-1854
0.045479356,-1864
0.04550019,-1872
0.045521023,-1867
0.045541856,-1759
0.04556269,-1578
0.045583523,-1380
0.045604357,-1131
0.04562519,-866
0.045646024,-695
0.045666857,-611
0.04568769,-534
0.045708524,-474
0.045729357,-463
0.045750191,-480
0.045771024,-536
0.045791857,-682
0.045812691,-869
0.045833524,-972
0.045854358,-964
0.045875191,-911
0.045896025,-845
0.045916858,-784
0.045937691,-778
0.045958525,-822
0.045979358,-865
0.046000192,-909
0.046021025,-975
0.046041859,-1020
0.046062692,-997
0.046083525,-928
0.046104359,-893
0.046125192,-964
0.046146026,-1123
0.046166859,-1265
0.046187692,-1325
0.046208526,-1342
0.046229359,-1370
0.046250193,-1399
0.046271026,-1421
0.04629186,-1450
0.046312693,-1456
0.046333526,-1399
0.04635436,-1334
0.046375193,-1327
0.046396027,-1334
0.04641686,-1298
0.046437693,-1257
0.046458527,-1268
0.04647936,-1329
0.046500194,-1358
0.046521027,-1279
0.046541861,-1158
0.046562694,-1128
0.046583527,-1157
0.046604361,-1140
0.046625194,-1106
0.046646028,-1109
0.046666861,-1124
0.046687695,-1152
0.046708528,-1178
0.046729361,-1131
0.046750195,-1057
0.046771028,-1052
0.046791862,-1033
0.046812695,-884
0.046833528,-717
0.046854362,-675
0.046875195,-725
0.046896029,-784
0.046916862,-829
0.046937696,-822
0.046958529,-740
0.046979362,-636
0.047000196,-575
0.047021029,-554
0.047041863,-508
0.047062696,-386
0.04708353,-238
0.047104363,-179
0.047125196,-205
0.04714603,-191
0.047166863,-102
0.047187697,7
0.04720853,151
0.047229363,340
0.047250197,485
0.04727103,547
0.047291864,615
0.047312697,724
0.047333531,788
0.047354364,762
0.047375197,753
0.047396031,862
0.047416864,1003
0.047437698,1047
0.047458531,1042
0.047479364,1072
0.047500198,1134
0.047521031,1253
0.047541865,1419
0.047562698,1494
0.047583532,1429
0.047604365,1359
0.047625198,1351
0.047646032,1353
0.047666865,1353
0.047687699,1388
0.047708532,1479
0.047729366,1575
0.047750199,1567
0.047771032,1456
0.047791866,1422
0.047812699,1567
0.047833533,1757
0.047854366,1815
0.047875199,1760
0.047896033,1793
0.047916866,2014
0.0479377,2293
0.047958533,2486
0.047979367,2580
0.0480002,2603
0.048021033,2635
0.048041867,2771
0.0480627,2952
0.048083534,3062
0.048104367,3100
0.048125201,3063
0.048146034,2956
0.048166867,2919
0.048187701,3013
0.048208534,3094
0.048229368,3073
0.048250201,3027
0.048271034,3048
0.048291868,3135
0.048312701,3193
0.048333535,3184
0.048354368,3208
0.048375202,3307
0.048396035,3407
0.048416868,3487
0.048437702,3533
0.048458535,3518
0.048479369,3547
0.048500202,3648
0.048521036,3658
0.048541869,3571
0.048562702,3547
0.048583536,3518
0.048604369,3353
0.048625203,3161
0.048646036,3059
0.048666869,3001
0.048687703,2964
0.048708536,2998
0.04872937,3115
0.048750203,3229
0.048771037,3231
0.04879187,3161
0.048812703,3141
0.048833537,3126
0.04885437,2993
0.048875204,2805
0.048896037,2719
0.04891687,2749
0.048937704,2755
0.048958537,2645
0.048979371,2525
0.049000204,2532
0.049021038,2603
0.049041871,2646
0.049062704,2732
0.049083538,2872
0.049104371,2961
0.049125205,3011
0.049146038,3100
0.049166872,3170
0.049187705,3158
0.049208538,3098
0.049229372,3029
0.049250205,2975
0.049271039,2946
0.049291872,2870
0.049312705,2702
0.049333539,2576
0.049354372,2635
0.049375206,2809
0.049396039,2922
0.049416873,2911
0.049437706,2842
0.049458539,2794
0.049479373,2750
0.049500206,2621
0.04952104,2397
0.049541873,2192
0.049562707,2095
0.04958354,2101
0.049604373,2145
0.049625207,2152
0.04964604,2130
0.049666874,2159
0.049687707,2200
0.04970854,2170
0.049729374,2130
0.049750207,2100
0.049771041,1977
0.049791874,1819
0.049812708,1756
0.049833541,1707
0.049854374,1627
0.049875208,1616
0.049896041,1608
0.049916875,1502
0.049937708,1443
0.049958541,1520
0.049979375,1595
0.050000208,1574
0.050021042,1471
0.050041875,1316
0.050062709,1178
0.050083542,1067
0.050104375,946
0.050125209,879
0.050146042,897
0.050166876,908
0.050187709,920
0.050208543,993
0.050229376,1038
0.050250209,995
0.050271043,937
0.050291876,876
0.05031271,793
0.050333543,742
0.050354376,690
0.05037521,538
0.050396043,334
0.050416877,187
0.05043771,61
0.050458544,-99
0.050479377,-243
0.05050021,-349
0.050521044,-440
0.050541877,-456
0.050562711,-377
0.050583544,-378
0.050604378,-578
0.050625211,-817
0.050646044,-977
0.050666878,-1196
0.050687711,-1540
0.050708545,-1821
0.050729378,-1907
0.050750211,-1926
0.050771045,-2044
0.050791878,-2215
0.050812712,-2271
0.050833545,-2209
0.050854379,-2176
0.050875212,-2218
0.050896045,-2266
0.050916879,-2332
0.050937712,-2496
0.050958546,-2732
0.050979379,-2906
0.051000213,-2945
0.051021046,-2916
0.051041879,-2910
0.051062713,-2910
0.051083546,-2880
0.05110438,-2857
0.051125213,-2864
0.051146046,-2860
0.05116688,-2847
0.051187713,-2892
0.051208547,-3040
0.05122938,-3226
0.051250214,-3330
0.051271047,-3324
0.05129188,-3312
0.051312714,-3350
0.051333547,-3365
0.051354381,-3335
0.051375214,-3358
0.051396047,-3445
0.051416881,-3485
0.051437714,-3494
0.051458548,-3604
0.051479381,-3780
0.051500215,-3891
0.051521048,-3952
0.051541881,-3985
0.051562715,-3941
0.051583548,-3876
0.051604382,-3875
0.051625215,-3885
0.051646049,-3884
0.051666882,-3887
0.051687715,-3829
0.051708549,-3774
0.051729382,-3879
0.051750216,-4018
0.051771049,-3985
0.051791882,-3905
0.051812716,-3954
0.051833549,-4042
0.051854383,-4034
0.051875216,-3928
0.05189605,-3818
0.051916883,-3794
